_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""The Silk Route Restaurant""","""1000""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/the-silk-route-restaurant-tajganj/info""","""38""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Average""","""3.4""","""29"""
"""Safarnama Cafe""","""400""","""Cafe,North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/safarnama-cafe-tajganj/info""","""38""","""Café""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Jawahar Bhojnalay""","""400""","""North Indian""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/jawahar-bhojnalay-dayal-bagh/info""","""38""","""Dhaba""","""9am to 11pm(Mon-Sun)""","""Good""","""3.6""","""29"""
"""Abhishek Dhaba""","""350""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/abhishek-dhaba-tajganj/info""","""38""","""Dhaba""","""4pm to 1130pm(Mon-Sun)""","""Average""","""3.2""","""37"""
"""Khanaa Khazanaa""","""400""","""North Indian,Continental,Fast Food""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/khanaa-khazanaa-dayal-bagh/info""","""38""","""Quick Bites""","""1230pm to 1045pm(Mon-Sun)""","""Average""","""3.4""","""22"""
"""Navratan Fast Food & Restaurant""","""500""","""North Indian,South Indian,Fast Food""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/navratan-fast-food-restaurant-dayal-bagh/info""","""38""","""Quick Bites""","""10am to 1130pm(Mon-Sun)""","""Good""","""3.6""","""39"""
"""Lal Tadka Restaurant""","""500""","""North Indian""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/lal-tadka-restaurant-lohamandi/info""","""38""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""29"""
"""The Chef's Club""","""600""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/the-chefs-club-tajganj/info""","""39""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""26"""
"""Anjali Restaurant""","""500""","""North Indian,Chinese,Continental,South Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/anjali-restaurant-shahganj/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""34"""
"""Eating Meeting Restaurant""","""600""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/eating-meeting-restaurant-tajganj/info""","""39""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Poor""","""2.3""","""25"""
"""Merry Go Round""","""1250""","""North Indian,Chinese,Continental""","""Agra""","""Hotel Pushp Villa-- Tajganj""","""https://www.zomato.com/agra/merry-go-round-tajganj/info""","""39""","""Casual Dining""","""630am to 1130pm(Mon-Sun)""","""Average""","""2.7""","""24"""
"""Shake Adda""","""250""","""Beverages""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/shake-adda-kamla-nagar/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""33"""
"""Hotel Bengal Lodge Bar & Restaurant""","""650""","""Finger Food""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/hotel-bengal-lodge-bar-restaurant-rakabganj/info""","""39""","""Bar""","""12noon to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Lazeez Restaurant""","""600""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/lazeez-restaurant-tajganj/info""","""39""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Average""","""3.2""","""9"""
"""Mulla Ji Briyani Restaurant""","""200""","""Biryani""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/mulla-ji-briyani-restaurant-sikandra/info""","""39""","""none""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""9"""
"""Hotel Poonam Plaza""","""700""","""North Indian,Chinese""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/hotel-poonam-plaza-dayal-bagh/info""","""39""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""24"""
"""Goverdhan Bakery""","""300""","""Bakery,Fast Food""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/goverdhan-bakery-shahganj/info""","""39""","""Bakery""","""8am to 12midnight(Mon-Sun)""","""Good""","""3.7""","""22"""
"""Vishal Dhaba""","""150""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/vishal-dhaba-tajganj/info""","""39""","""Dhaba""","""24""","""None""","""NEW""","""NEW"""
"""Orange Restaurant""","""1500""","""Chinese,Continental,Fast Food,Finger Food,North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/orange-restaurant-rakabganj/info""","""39""","""Casual Dining""","""7am to 10am,12noon to 3pm,7pm to 11pm(Mon-Sun)""","""Good""","""3.6""","""18"""
"""Gyani Dhaba""","""150""","""North Indian""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/gyani-dhaba-dayal-bagh/info""","""39""","""Dhaba""","""8am to 12midnight(Mon-Sun)""","""Good""","""3.6""","""26"""
"""Panchhi Petha Bhandar""","""200""","""Mithai""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/panchhi-petha-bhandar-sikandra/info""","""39""","""Sweet Shop""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""21"""
"""Family Zaika""","""1000""","""North Indian,South Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/family-zaika-sikandra/info""","""39""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""30"""
"""What The Food""","""400""","""Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/what-the-food-civil-lines/info""","""4""","""Quick Bites""","""5pm to 11pm(Mon-Sun)""","""Good""","""3.8""","""217"""
"""Atlantic Foods""","""400""","""Bakery,Desserts,Sandwich,Burger,Pizza,Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/atlantic-foods-civil-lines/info""","""4""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""134"""
"""The Masterchef Restaurant""","""600""","""Cafe,Italian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/the-masterchef-restaurant-kamla-nagar/info""","""4""","""Café""","""1pm to 11pm(Mon-Sun)""","""Good""","""3.9""","""206"""
"""Udupi Brindavan""","""600""","""South Indian,North Indian,Chinese""","""Agra""","""Khandari""","""https://www.zomato.com/agra/udupi-brindavan-khandari/info""","""4""","""Casual Dining""","""12noon to 1045pm(Mon-Sun)""","""Very Good""","""4.1""","""193"""
"""Agra Chat House""","""150""","""Street Food""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/agra-chat-house-agra-cantt/info""","""4""","""Quick Bites""","""2pm to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""161"""
"""Dosa Plaza""","""300""","""South Indian,North Indian,Chinese""","""Agra""","""Khandari""","""https://www.zomato.com/agra/dosa-plaza-1-khandari/info""","""4""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""192"""
"""The Chocolate Room""","""400""","""Desserts,Mexican,Italian,Fast Food""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/the-chocolate-room-tajganj/info""","""4""","""Dessert Parlor""","""10am to 12midnight(Mon-Sun)""","""Very Good""","""4.3""","""124"""
"""CHHAT - Over The Top""","""800""","""North Indian,Chinese,Lebanese,Continental,Mediterranean,Mexican""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/chhat-over-the-top-tajganj/info""","""4""","""Quick Bites""","""3pm to 12midnight(Mon-Sun)""","""Very Good""","""4.0""","""51"""
"""Jux Pux""","""300""","""Beverages,Juices,Fast Food""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/jux-pux-agra-cantt/info""","""4""","""Beverage Shop""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""151"""
"""Achman Cafe""","""700""","""Cafe,Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/achman-cafe-civil-lines/info""","""4""","""Café""","""12noon to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""228"""
"""The Greener Side""","""300""","""Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/the-greener-side-civil-lines/info""","""4""","""Quick Bites""","""1pm to 10pm(Mon-Sun)""","""Very Good""","""4.4""","""410"""
"""Sardarji Da Dhaba""","""400""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/sardarji-da-dhaba-agra-cantt/info""","""4""","""Casual Dining""","""12midnight to 330am,11am to 12midnight(Mon-Sun)""","""Good""","""3.8""","""140"""
"""Chopstix""","""600""","""Chinese""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/chopstix-civil-lines/info""","""4""","""Quick Bites""","""1230pm to 1030pm(Mon-Thu),1230pm to 1045pm...""","""Good""","""3.8""","""169"""
"""Cafe Kulhad""","""400""","""Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/cafe-kulhad-civil-lines/info""","""4""","""Quick Bites""","""12noon to 1130pm(Mon-Sun)""","""Very Good""","""4.0""","""121"""
"""Fruck""","""400""","""Street Food""","""Agra""","""Khandari""","""https://www.zomato.com/fruck-food-truck/info""","""4""","""Food Truck""","""5pm to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""116"""
"""Bhai bhai""","""200""","""Chinese,North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/bhai-bhai-civil-lines/info""","""40""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""27"""
"""Janta Khana Khazana""","""300""","""Fast Food,Bakery""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/janta-khana-khazana-shahganj/info""","""40""","""Quick Bites""","""830am to 11pm(Mon-Sun)""","""Good""","""3.5""","""25"""
"""Crush Cafe""","""400""","""Chinese,Desserts,Fast Food,Sandwich""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/crush-cafe-agra-cantt/info""","""40""","""Café""","""11am to 11pm(Mon-Sun)""","""Average""","""2.6""","""25"""
"""Tandoori Hut""","""400""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/tandoori-hut-tajganj/info""","""40""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""24"""
"""The Taste of Taj City""","""500""","""North Indian,Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/the-taste-of-taj-city-sikandra/info""","""40""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Average""","""2.9""","""15"""
"""Foodnary""","""300""","""North Indian,South Indian,Chinese""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/foodnary-shahganj/info""","""40""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.3""","""10"""
"""Om Sai Food Court""","""200""","""Fast Food""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/om-sai-food-court-dayal-bagh/info""","""40""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""21"""
"""Spice Treat Dhaba""","""350""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/spice-treat-dhaba-tajganj/info""","""40""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Poor""","""2.4""","""26"""
"""Ohh.. Biryani""","""400""","""Biryani""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/ohh-biryani-1-tajganj/info""","""40""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""7"""
"""Shree Ganesh South Indian Restaurant""","""200""","""South Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/shree-ganesh-south-indian-restaurant-sikandra/info""","""40""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""28"""
"""Dosa Kitchen""","""250""","""South Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/dosa-kitchen-sikandra/info""","""40""","""Food Truck""","""6pm to 11pm(Mon-Sun)""","""Good""","""3.5""","""17"""
"""Chinese Dhaba""","""150""","""Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/chinese-dhaba-1-sikandra/info""","""40""","""Food Truck""","""6pm to 11pm(Mon-Sun)""","""Average""","""3.0""","""23"""
"""Chawla's Chic-Inn""","""400""","""Mughlai,North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/chawlas-chic-inn-civil-lines/info""","""40""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Good""","""3.6""","""38"""
"""Tandoori Night""","""200""","""North Indian,Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/tandoori-night-sikandra/info""","""40""","""Quick Bites""","""2pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""10"""
"""Punjabi Junction""","""600""","""North Indian,Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/punjabi-junction-sikandra/info""","""40""","""Casual Dining""","""730am to 1030am,1230pm to 330pm,730pm to ...""","""Average""","""2.7""","""21"""
"""Chanchal Hotel""","""400""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/chanchal-hotel-agra-cantt/info""","""41""","""Dhaba""","""9am to 3am(Mon-Sun)""","""Average""","""3.4""","""19"""
"""Chowpaty By Captain""","""200""","""Fast Food,South Indian,Street Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/chowpaty-by-captain-sikandra/info""","""41""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Average""","""3.4""","""12"""
"""Pizza Delight Cafe""","""500""","""Italian,Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/pizza-delight-cafe-sikandra/info""","""41""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""13"""
"""Maan Singh Egg Corner""","""150""","""Street Food""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/maan-singh-egg-corner-kamla-nagar/info""","""41""","""Quick Bites""","""2pm to 12midnight(Mon-Sun)""","""Average""","""3.3""","""23"""
"""Tuk Tuk The Food Express""","""200""","""Fast Food""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/tuk-tuk-the-food-express-agra-cantt/info""","""41""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""22"""
"""Maharaja Restaurant""","""800""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/maharaja-restaurant-tajganj/info""","""41""","""Casual Dining""","""6am to 11pm(Mon-Sun)""","""Average""","""2.8""","""14"""
"""Maa Gayatri Bhojnalya""","""200""","""North Indian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/maa-gayatri-bhojnalya-kamla-nagar/info""","""41""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Average""","""3.3""","""7"""
"""Pandit Ji Bhojhnalaya""","""150""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/pandit-ji-bhojhnalaya-sikandra/info""","""41""","""Bhojanalya""","""8am to 11pm(Mon-Sun)""","""Good""","""3.6""","""23"""
"""Skyline Lounge & Rooftop""","""500""","""North Indian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/skyline-lounge-rooftop-kamla-nagar/info""","""41""","""Casual Dining""","""1pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""16"""
"""Agra Darbar""","""750""","""North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/agra-darbar-rakabganj/info""","""41""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Poor""","""2.4""","""19"""
"""Awadhi Foods""","""400""","""North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/awadhi-foods-civil-lines/info""","""41""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Good""","""3.6""","""24"""
"""New Chinese King""","""300""","""Chinese,Momos""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/new-chinese-king-sikandra/info""","""41""","""Quick Bites""","""1pm to 12midnight(Mon-Sun)""","""Average""","""2.8""","""22"""
"""Fry Cafe""","""250""","""Cafe,Fast Food,Beverages""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/fry-cafe-kamla-nagar/info""","""41""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.8""","""5"""
"""Haveli Restaurant""","""1000""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/haveli-restaurant-tajganj/info""","""41""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Poor""","""2.4""","""16"""
"""Dasaprakash Xpress""","""800""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/dasaprakash-xpress-tajganj/info""","""41""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Average""","""2.8""","""15"""
"""Babu Non Veg Punjabi Tadka""","""200""","""North Indian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/babu-non-veg-punjabi-tadka-kamla-nagar/info""","""42""","""none""","""5pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Celebrations Foods""","""200""","""Fast Food,Bakery""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/celebrations-foods-sikandra/info""","""42""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""8"""
"""Happy Hours Restaurant""","""1000""","""North Indian,South Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/happy-hours-restaurant-tajganj/info""","""42""","""Casual Dining""","""9am to 12midnight(Mon-Fri),24""","""Average""","""3.3""","""16"""
"""Tikka Town Restaurant""","""300""","""Chinese,North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/tikka-town-restaurant-civil-lines/info""","""42""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""23"""
"""Vrindavan Pan Bhandar""","""100""","""Paan""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/vrindavan-pan-bhandar-kamla-nagar/info""","""42""","""Paan Shop""","""10am to 12midnight(Mon-Sun)""","""Good""","""3.5""","""21"""
"""Quality Restaurant""","""800""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/quality-restaurant-tajganj/info""","""42""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Poor""","""2.3""","""18"""
"""Dreams Bakers Paradise""","""250""","""Fast Food,Bakery""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/dreams-bakers-paradise-sikandra/info""","""42""","""Bakery""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""26"""
"""Brijwasi Sweet House""","""200""","""Mithai""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/brijwasi-sweet-house-lohamandi/info""","""42""","""Sweet Shop""","""730am to 11pm(Mon-Sun)""","""Average""","""3.3""","""21"""
"""Panchhi Petha Dalmoth""","""200""","""Mithai""","""Agra""","""Khandari""","""https://www.zomato.com/agra/panchhi-petha-dalmoth-khandari/info""","""42""","""Sweet Shop""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""The Mughal Darbar""","""800""","""North Indian,Chinese,Mughlai,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/the-mughal-darbar-1-tajganj/info""","""42""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Average""","""3.3""","""15"""
"""Gobhi.Com Tiffin Centre""","""200""","""North Indian""","""Agra""","""Arjun Nagar""","""https://www.zomato.com/agra/gobhi-com-tiffin-centre-arjun-nagar/info""","""42""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Vaishno Balaji Dhaba""","""200""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/vaishno-balaji-dhaba-agra-cantt/info""","""42""","""Dhaba""","""9am to 3am(Mon-Sun)""","""Average""","""2.8""","""20"""
"""Bindhadi Ki Rasoi""","""500""","""Rajasthani,North Indian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/bindhadi-ki-rasoi-kamla-nagar/info""","""42""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""17"""
"""South Indian Corner""","""200""","""South Indian""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/south-indian-corner-lohamandi/info""","""42""","""Quick Bites""","""5pm to 1130pm(Mon-Sun)""","""Average""","""3.0""","""9"""
"""Seven Hills Rooftop Restaurant""","""1500""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/seven-hills-rooftop-restaurant-tajganj/info""","""42""","""Casual Dining""","""12noon to 3pm,7pm to 12midnight(Mon-Sun)""","""Average""","""3.4""","""18"""
"""Gramma Food Zone""","""200""","""South Indian""","""Agra""","""Arjun Nagar""","""https://www.zomato.com/agra/gramma-food-zone-1-arjun-nagar/info""","""43""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""15"""
"""Bhawna Palace Hotel""","""600""","""North Indian,Chinese,South Indian""","""Agra""","""Khandari""","""https://www.zomato.com/agra/bhawna-palace-hotel-khandari/info""","""43""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""12"""
"""Krishna Sweet House""","""200""","""Mithai,Fast Food""","""Agra""","""Khandari""","""https://www.zomato.com/agra/krishna-sweet-house-khandari/info""","""43""","""Sweet Shop""","""6am to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Manoj Bhojnalay""","""250""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/manoj-bhojnalay-agra-cantt/info""","""43""","""Dhaba""","""8am to 12midnight(Mon-Sun)""","""Average""","""3.0""","""7"""
"""Agra Petha And Dalmoth""","""200""","""Mithai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/agra-petha-and-dalmoth-tajganj/info""","""43""","""Sweet Shop""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Paris Bakery""","""350""","""Bakery,Desserts""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/paris-bakery-sikandra/info""","""43""","""Bakery""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""11"""
"""Bushra KFB""","""200""","""North Indian""","""Agra""","""Khandari""","""https://www.zomato.com/agra/bushra-kfb-khandari/info""","""43""","""Quick Bites""","""4pm to 11pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Raj Darbar Restaurant""","""750""","""North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/raj-darbar-restaurant-rakabganj/info""","""43""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Average""","""2.6""","""13"""
"""Sandeep Egg Centre""","""150""","""Street Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/sandeep-egg-centre-sikandra/info""","""43""","""Quick Bites""","""4pm to 11pm(Mon-Sun)""","""Good""","""3.5""","""19"""
"""Spicy Tongue""","""700""","""North Indian,Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/spicy-tongue-sikandra/info""","""43""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""12"""
"""Salt - Pepper Restaurant""","""1100""","""North Indian,Chinese,Continental""","""Agra""","""Hotel Royale Residency-- Tajganj""","""https://www.zomato.com/agra/salt-pepper-restaurant-tajganj/info""","""43""","""Casual Dining""","""6am to 1130pm(Mon-Sun)""","""Average""","""3.4""","""10"""
"""Patyali Tadka""","""500""","""North Indian,Rolls""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/patyali-tadka-kamla-nagar/info""","""43""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""21"""
"""Brother Cafe""","""300""","""Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/brother-cafe-sikandra/info""","""43""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Beloved Bakers""","""300""","""Bakery""","""Agra""","""Khandari""","""https://www.zomato.com/agra/beloved-bakers-khandari/info""","""43""","""Bakery""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""8"""
"""Zam Zam Chicken Corner""","""150""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/zam-zam-chicken-corner-tajganj/info""","""43""","""Quick Bites""","""12noon to 12midnight(Mon-Sun)""","""Average""","""3.1""","""11"""
"""Jordan Restaurant""","""400""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/jordan-restaurant-tajganj/info""","""44""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""9"""
"""Kumaun Dhaba""","""400""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/kumaun-dhaba-tajganj/info""","""44""","""Dhaba""","""3pm to 1130pm(Mon-Sun)""","""Good""","""3.5""","""18"""
"""Meals On Wheels""","""200""","""Fast Food,North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/meals-on-wheels-tajganj/info""","""44""","""Quick Bites""","""5pm to 1130pm(Mon-Sun)""","""Average""","""3.1""","""16"""
"""Chinese Food Plaza""","""100""","""Chinese,Fast Food""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/chinese-food-plaza-1-shahganj/info""","""44""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""U & Me Cafe Family Restaurant""","""400""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/u-me-cafe-family-restaurant-tajganj/info""","""44""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""15"""
"""New Pushpak Misthan Bhandar""","""400""","""Mithai""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/new-pushpak-misthan-bhandar-rakabganj/info""","""44""","""Sweet Shop""","""6am to 11pm(Mon-Sun)""","""Average""","""3.4""","""11"""
"""Shanti Sweets""","""600""","""Mithai""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/shanti-sweets-kamla-nagar/info""","""44""","""Sweet Shop""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""15"""
"""Gup-Shup Food Point""","""200""","""Fast Food,Chinese""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/gup-shup-food-point-shahganj/info""","""44""","""Quick Bites""","""5pm to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Delicious Food Plaza""","""200""","""Fast Food,Bakery""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/delicious-food-plaza-shahganj/info""","""44""","""Confectionery""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Agarwal Food Corner""","""400""","""North Eastern""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/agarwal-food-corner-tajganj/info""","""44""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""12"""
"""Qaisar Bagh Restaurant""","""800""","""North Indian,Mughlai,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/qaisar-bagh-restaurant-tajganj/info""","""44""","""Casual Dining""","""7am to 1130pm(Mon-Sun)""","""Average""","""2.8""","""12"""
"""Kulfi Heeralal -Tundla Wale""","""100""","""Desserts""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/kulfi-heeralal-tundla-wale-kamla-nagar/info""","""44""","""Dessert Parlor""","""9am to 1am(Mon-Sun)""","""None""","""NEW""","""NEW"""
